## This list was generated at 2016-10-26 00:24:10
## Data file: GR.rank
## Global Spin and Glide vectors of selected source subsets.
##data format
##Num   w_tol   w_x   w_y   w_z
##            (Expectation | Std)
##unit: uas/yr
############################################################################
184      3.9391      8.2464      2.9616      4.8435     -0.3805      4.6871      2.5691      4.7512      4.9932      8.2464      1.7181      4.8435     -0.6092      4.6871     -4.6485      4.7512
185      4.0023      8.2704      2.5231      4.8609      0.4559      4.7012      3.0732      4.7613      5.6282      8.2704      1.0904      4.8609     -0.4914      4.7012     -5.4997      4.7613
186      3.9154      8.2248      2.3231      4.8285      0.3168      4.6769      3.1358      4.7392      5.5203      8.2248      1.2032      4.8285     -0.5978      4.6769     -5.3543      4.7392
187      3.7582      8.1869      2.4260      4.8173      0.2695      4.6495      2.8576      4.7117      5.4911      8.1869      1.1839      4.8173     -0.8776      4.6495     -5.2896      4.7117
188      3.2341      8.1736      1.7439      4.8047      0.3231      4.6460      2.7043      4.7051      4.9169      8.1736      1.1050      4.8047     -0.4311      4.6460     -4.7717      4.7051
189      3.2953      8.1319      1.5404      4.7738      0.2466      4.6334      2.9026      4.6766      4.8028      8.1319      1.2961      4.7738     -0.4464      4.6334     -4.6030      4.6766
190      3.5094      8.0916      1.6326      4.7542      0.1310      4.6055      3.1038      4.6543      4.7881      8.0916      1.4508      4.7542     -0.2246      4.6055     -4.5574      4.6543
191      3.5881      8.0832      2.0374      4.7558     -0.4485      4.5996      2.9193      4.6437      4.0736      8.0832      1.2844      4.7558     -0.4946      4.5996     -3.8341      4.6437
192      3.6610      8.0537      2.1689      4.7402     -0.0911      4.5768      2.9480      4.6310      3.9557      8.0537      1.5351      4.7402     -0.5794      4.5768     -3.5994      4.6310
193      3.8603      8.0197      2.3623      4.7247      0.1977      4.5574      3.0467      4.6068      3.6043      8.0197      1.3822      4.7247     -0.6430      4.5574     -3.2661      4.6068
194      3.7405      7.9804      2.3260      4.6953      0.3006      4.5396      2.9138      4.5861      3.5145      7.9804      1.1978      4.6953     -0.6995      4.5396     -3.2292      4.5861
195      3.6880      7.9378      2.3021      4.6652      0.3193      4.5216      2.8635      4.5606      3.5470      7.9378      1.2559      4.6652     -0.6687      4.5216     -3.2491      4.5606
196      3.2798      7.9972      1.2140      4.6941      0.7652      4.5521      2.9491      4.6043      4.1480      7.9972      1.8459      4.6941      0.3508      4.5521     -3.6981      4.6043
197      3.5126      7.9683      0.9172      4.6714      0.6422      4.5447      3.3294      4.5845      4.1473      7.9683      2.2124      4.6714      0.2260      4.5447     -3.5005      4.5845
198      3.4580      7.9296      0.8647      4.6465      0.7925      4.5230      3.2530      4.5641      3.9581      7.9296      2.0479      4.6465      0.2114      4.5230     -3.3805      4.5641
199      3.8666      7.9176      1.2946      4.6381      0.7105      4.5211      3.5734      4.5537      4.4393      7.9176      2.2915      4.6381     -0.0995      4.5211     -3.8009      4.5537
200      4.2323      7.9565      2.4012      4.6546      1.2103      4.5431      3.2682      4.5826      4.3376      7.9565      2.7249      4.6546     -0.9016      4.5431     -3.2522      4.5826
201      4.9969      7.9919      3.4369      4.6724      1.7650      4.5702      3.1688      4.5992      3.4474      7.9919      2.5835      4.6724     -0.6200      4.5702     -2.1968      4.5992
202      5.0632      7.9524      3.4961      4.6488      1.8261      4.5445      3.1747      4.5800      3.4510      7.9524      2.5507      4.6488     -0.5798      4.5445     -2.2510      4.5800
203      5.2211      7.9158      3.6832      4.6236      1.9071      4.5313      3.1714      4.5551      3.3414      7.9158      2.5500      4.6236     -0.6248      4.5313     -2.0668      4.5551
204      5.2000      7.9033      3.1596      4.6111      2.2580      4.5210      3.4581      4.5564      3.6235      7.9033      3.0230      4.6111     -0.0779      4.5210     -1.9964      4.5564
205      5.1968      7.8635      3.1431      4.5983      2.2055      4.4933      3.5020      4.5278      3.6041      7.8635      3.0353      4.5983     -0.0360      4.4933     -1.9431      4.5278
206      5.4295      7.8320      3.0795      4.5749      2.4298      4.4792      3.7539      4.5107      3.3785      7.8320      2.7045      4.5749     -0.0312      4.4792     -2.0246      4.5107
207      5.8742      7.8267      3.6073      4.5712      2.8873      4.4787      3.6273      4.5059      3.2646      7.8267      2.9217      4.5712     -0.1585      4.4787     -1.4478      4.5059
208      5.4908      7.8046      3.1682      4.5539      2.8301      4.4683      3.4789      4.4954      3.0060      7.8046      2.7741      4.5539      0.1705      4.4683     -1.1450      4.4954
209      4.8670      7.8093      2.9744      4.5666      2.6976      4.4651      2.7502      4.4938      3.0699      7.8093      2.8237      4.5666     -0.5890      4.4651     -1.0509      4.4938
210      6.7905      8.0746      3.3738      4.7177      4.2714      4.6188      4.0599      4.6485      1.2174      8.0746      0.7854      4.7177     -0.9253      4.6188     -0.0951      4.6485
211      7.1337      8.0521      3.5216      4.7087      4.4607      4.6065      4.3116      4.6308      1.2963      8.0521      0.5982      4.7087     -1.1399      4.6065      0.1523      4.6308
212      7.1251      8.0244      3.7590      4.6948      4.4779      4.5863      4.0725      4.6169      1.5539      8.0244      0.5542      4.6948     -1.4470      4.5863      0.1169      4.6169
213      7.2311      7.9899      3.7860      4.6856      4.6462      4.5611      4.0456      4.5913      1.5730      7.9899      0.5543      4.6856     -1.4711      4.5611     -0.0531      4.5913
214      7.1839      7.9529      3.8395      4.6593      4.4987      4.5370      4.0777      4.5777      1.5956      7.9529      0.7145      4.6593     -1.4211      4.5370     -0.1252      4.5777
215      7.0323      7.9268      3.7202      4.6510      4.6576      4.5200      3.7310      4.5576      1.2469      7.9268      0.5900      4.6510     -1.0946      4.5200      0.0920      4.5576
216      6.8440      7.8856      3.3456      4.6219      4.5912      4.5024      3.8168      4.5331      1.1632      7.8856      0.6136      4.6219     -0.9048      4.5024      0.3975      4.5331
217      6.7933      7.8521      3.3657      4.6088      4.3477      4.4780      3.9897      4.5124      1.2160      7.8521      0.7678      4.6088     -0.7328      4.4780      0.5935      4.5124
218      6.8431      7.8183      3.3161      4.5885      4.4989      4.4571      3.9485      4.4950      1.2128      7.8183      0.6268      4.5885     -0.7533      4.4571      0.7145      4.4950
219      6.8090      7.7810      3.2860      4.5610      4.5026      4.4467      3.9104      4.4686      1.2165      7.7810      0.6699      4.5610     -0.7534      4.4467      0.6809      4.4686
220      6.7706      7.7449      3.2362      4.5442      4.3673      4.4228      4.0367      4.4466      1.1570      7.7449      0.5588      4.5442     -0.6417      4.4228      0.7839      4.4466
221      6.8661      7.7182      3.0681      4.5285      4.4287      4.4124      4.2563      4.4266      1.4112      7.7182      0.7089      4.5285     -0.7789      4.4124      0.9392      4.4266
222      6.8707      7.6889      2.8279      4.5056      4.5546      4.3915      4.2972      4.4196      1.4658      7.6889      0.5505      4.5056     -1.0156      4.3915      0.9023      4.4196
223      6.7207      7.6550      2.8055      4.4946      4.4221      4.3674      4.2121      4.3958      1.3234      7.6550      0.5395      4.4946     -0.9300      4.3674      0.7717      4.3958
224      6.6297      7.6208      2.5446      4.4707      4.3401      4.3439      4.3176      4.3842      1.1354      7.6208      0.4744      4.4707     -0.6791      4.3439      0.7765      4.3842
225      6.7201      7.6106      2.6296      4.4707      4.0242      4.3367      4.6958      4.3734      1.2806      7.6106      0.6969      4.4707     -0.9875      4.3367      0.4234      4.3734
226      6.8114      7.5790      2.6531      4.4467      4.1365      4.3149      4.7165      4.3646      1.2182      7.5790      0.5769      4.4467     -0.9782      4.3149      0.4407      4.3646
227      6.7153      7.5462      2.7103      4.4341      4.0192      4.2924      4.6471      4.3427      1.3130      7.5462      0.5277      4.4341     -1.0621      4.2924      0.5633      4.3427
228      6.6197      7.6246      3.7500      4.4796      3.2953      4.3370      4.3472      4.3883      2.4357      7.6246      0.0673      4.4796     -1.8503      4.3370      1.5825      4.3883
229      6.5677      7.5915      3.6821      4.4615      3.1557      4.3175      4.4292      4.3686      2.4968      7.5915      0.1823      4.4615     -1.8181      4.3175      1.7016      4.3686
230      4.3339      7.9075      2.9199      4.6424      1.7994      4.5009      2.6494      4.5517      3.7636      7.9075      2.4393      4.6424     -2.5337      4.5009      1.3398      4.5517
231      4.1811      7.8825      2.6671      4.6269      1.9197      4.4905      2.5851      4.5343      3.7752      7.8825      2.4263      4.6269     -2.4046      4.4905      1.6072      4.5343
232      4.7879      7.8887      3.0149      4.6342      2.3245      4.4894      2.9036      4.5388      4.3160      7.8887      2.6002      4.6342     -2.8455      4.4894      1.9415      4.5388
233      4.8032      7.8565      2.9863      4.6128      2.2875      4.4755      2.9866      4.5184      4.3902      7.8565      2.6820      4.6128     -2.8844      4.4755      1.9392      4.5184
234      4.7391      7.8226      3.0195      4.5953      2.1567      4.4523      2.9480      4.5003      4.3721      7.8226      2.7843      4.5953     -2.8281      4.4523      1.8343      4.5003
235      4.8150      7.7920      3.1395      4.5789      2.0001      4.4378      3.0541      4.4783      4.3589      7.7920      2.6493      4.5789     -2.7964      4.4378      2.0400      4.4783
236      4.7502      7.7773      2.8973      4.5689      2.3302      4.4251      2.9563      4.4754      4.4773      7.7773      2.9616      4.5689     -2.5081      4.4251      2.2326      4.4754
237      4.6297      7.7457      2.8374      4.5584      2.1783      4.4033      2.9391      4.4527      4.5751      7.7457      2.9681      4.5584     -2.5312      4.4033      2.3906      4.4527
238      4.5877      7.7140      2.8552      4.5367      2.0819      4.3812      2.9258      4.4417      4.6468      7.7140      3.0639      4.5367     -2.5110      4.3812      2.4289      4.4417
239      4.6796      7.6868      2.8814      4.5291      2.2236      4.3616      2.9413      4.4216      4.7302      7.6868      3.0599      4.5291     -2.5267      4.3616      2.5744      4.4216
240      4.4689      7.6693      2.9797      4.5182      1.7048      4.3482      2.8611      4.4156      4.3256      7.6693      2.5993      4.5182     -2.6073      4.3482      2.2707      4.4156
241      4.4272      7.6385      2.9193      4.5048      1.6044      4.3273      2.9161      4.3964      4.3410      7.6385      2.6418      4.5048     -2.6721      4.3273      2.1738      4.3964
242      4.3369      7.6089      2.8439      4.4917      1.6572      4.3058      2.8239      4.3795      4.3721      7.6089      2.6125      4.4917     -2.7929      4.3058      2.1188      4.3795
243      3.8607      7.5911      2.5180      4.4858      1.2137      4.2942      2.6630      4.3660      4.0203      7.5911      2.6295      4.4858     -2.5833      4.2942      1.6048      4.3660
244      3.4299      7.7500      1.0439      4.5762      0.1401      4.3804      3.2642      4.4646      2.9351      7.7500      1.6788      4.5762     -1.2580      4.3804      2.0528      4.4646
245      3.4159      7.7199      0.9218      4.5537      0.1351      4.3715      3.2864      4.4441      3.0309      7.7199      1.6879      4.5537     -1.2876      4.3715      2.1633      4.4441
246      3.4726      7.6957      1.1973      4.5351     -0.0027      4.3570      3.2597      4.4354      3.1520      7.6957      1.8362      4.5351     -1.0664      4.3570      2.3295      4.4354
247      3.5371      7.6737      1.5500      4.5202     -0.1641      4.3502      3.1752      4.4191      2.8489      7.6737      1.7479      4.5202     -1.1171      4.3502      1.9527      4.4191
248      3.5469      7.6997      1.7181      4.5397      0.6363      4.3612      3.0370      4.4337      3.5821      7.6997      2.2017      4.5397     -1.0446      4.3612      2.6254      4.4337
249      3.7462      7.6722      1.8285      4.5267      0.5999      4.3459      3.2142      4.4142      3.5604      7.6722      2.1095      4.5267     -0.8807      4.3459      2.7296      4.4142
250      3.7982      7.6415      1.8953      4.5090      0.6668      4.3267      3.2232      4.3978      3.4803      7.6415      2.0793      4.5090     -0.8382      4.3267      2.6620      4.3978
251      3.8358      7.6217      1.8934      4.5029      0.9321      4.3114      3.2031      4.3848      3.7274      7.6217      2.1975      4.5029     -0.8058      4.3114      2.9009      4.3848
