J063053.9-132334 0628-133 0628-133 V 06 30 53.90310053 -13 23 34.4938968 0.00002686 0.0008261  0.059 53153.2 53153.2 53153.2    1     58
J063101.0+202059 0628+203 0628+203 V 06 31 01.06253890  20 20 59.2105079 0.00002787 0.0008861 -0.305 50130.2 50085.5 50156.3    2    138
J063111.9-415426 0629-418 0629-418 N 06 31 11.99803381 -41 54 26.9465039 0.00001145 0.0002415  0.207 52830.9 47626.5 54706.7   41    247
J063120.2-141031 0629-141 0629-141 V 06 31 20.22619065 -14 10 31.7427515 0.00002368 0.0008134 -0.091 53523.9 53523.9 53523.9    1     89
J063134.6+531127 0627+532 0627+532 V 06 31 34.68596533  53 11 27.7569302 0.00040765 0.0019672  0.787 49577.0 49577.0 49577.0    1     29
J063201.6-125032 0629-128 0629-128 V 06 32 01.64486617 -12 50 32.7799558 0.00011294 0.0047958 -0.515 54088.1 54088.1 54088.1    1     21
J063206.5-261414 0630-261 0630-261 N 06 32 06.50174548 -26 14 14.0287463 0.00004877 0.0015632 -0.012 54272.8 53552.8 54440.7    2     37
J063230.7+320053 0629+320 0629+320 V 06 32 30.78279386  32 00 53.6316043 0.00008736 0.0013377  0.158 50219.8 50219.8 50219.8    1     13
J063243.1+155957 0629+160 0629+160 N 06 32 43.13553829  15 59 57.6207697 0.00001077 0.0002865  0.144 51702.0 50085.5 54125.8    7    214
J063326.7-222322 0631-223 0631-223 V 06 33 26.75332905 -22 23 22.3533731 0.00001414 0.0004870  0.008 53134.5 53134.5 53134.5    1     72
J063334.4+364249 0630+367 0630+367 V 06 33 34.41168117  36 42 49.7448611 0.00168179 0.0172923  0.328 53573.0 53573.0 53573.0    1      5
J063352.2+494345 0630+497 0630+497 V 06 33 52.20666346  49 43 45.9238807 0.00006355 0.0008502  0.246 50306.3 50306.3 50306.3    1     49
J063459.0-233511 0632-235 0632-235 N 06 34 59.00099976 -23 35 11.9570699 0.00001537 0.0002566  0.109 53775.2 53503.7 54816.7    4    103
J063511.0-182126 0632-183 0632-183 N 06 35 11.01302948 -18 21 26.2420081 0.00003705 0.0012115 -0.496 54601.7 54601.7 54601.7    1     32
J063519.4-262055 0633-26B 0633-26B N 06 35 19.41623059 -26 20 55.7172875 0.00004030 0.0015466 -0.608 54559.7 54559.7 54559.7    1     38
J063520.9-262039 0633-263 0633-263 N 06 35 20.90908181 -26 20 39.8664037 0.00002500 0.0009452  0.129 54408.0 53560.8 54559.7    3     45
J063540.8-582710 0634-584 0634-584 N 06 35 40.82991826 -58 27 10.2764239 0.00005699 0.0009595  0.474 54723.8 54723.8 54723.8    1      7
J063546.5-751616 0637-752 0637-752 N 06 35 46.50791481 -75 16 16.8153495 0.00013511 0.0003962  0.000 51265.3 47626.7 54904.0  399   5374
J063600.6-211312 0633-211 0633-211 V 06 36 00.60167940 -21 13 12.2010611 0.00002256 0.0006948 -0.195 53561.9 53561.9 53561.9    1     88
J063611.0+500959 0632+502 0632+502 V 06 36 11.01656479  50 09 59.6275838 0.00008316 0.0007329 -0.483 51305.5 49577.0 54112.8    3     68
J063648.3-054707 0634-057 0634-057 V 06 36 48.32950725 -05 47 07.5455546 0.00001842 0.0006416 -0.177 53523.9 53523.9 53523.9    1     88
J063708.8-294238 0635-296 0635-296 V 06 37 08.85978210 -29 42 38.7922857 0.00049141 0.0256803  0.654 54112.8 54112.8 54112.8    1      4
J063743.3+812527 0627+814 0627+814 V 06 37 43.38457608  81 25 27.7047903 0.00658132 0.0063928  0.723 53561.9 53561.9 53561.9    1      7
J063751.0+145857 0634+150 0634+150 V 06 37 51.05224956  14 58 57.2861522 0.00005825 0.0017447 -0.667 50132.4 50085.5 50156.3    2     71
J063802.8+593322 0633+595 0633+595 V 06 38 02.87192935  59 33 22.2146823 0.00004856 0.0004706  0.478 49577.0 49577.0 49577.0    1     83
J063920.9-334600 0637-337 0637-337 N 06 39 20.90463360 -33 46 00.1131870 0.00001445 0.0002421  0.149 52679.9 48865.8 54684.7   24    180
J063921.9+732458 0633+734 0633+734 V 06 39 21.96121296  73 24 58.0406813 0.00005806 0.0003344  0.459 49827.5 49827.5 49827.5    1    114
J063928.7-214157 0637-216 0637-216 V 06 39 28.72554990 -21 41 57.8152838 0.00063643 0.0232767 -0.444 53560.8 53560.8 53560.8    1      3
J064145.1+094704 0639+098 0639+098 V 06 41 45.19598033  09 47 04.3676174 0.00208304 0.0416844 -0.947 53503.7 53503.7 53503.7    1      3
J064151.1-032048 0639-032 0639-032 N 06 41 51.13294565 -03 20 48.5824642 0.00000889 0.0002770 -0.250 53043.2 52409.7 53609.2    2    142
J064204.2+675835 0636+680 0636+680 N 06 42 04.25740247  67 58 35.6207886 0.00001074 0.0000616 -0.187 51745.6 48357.8 54614.7   55   1855
J064206.1+881155 0603+882 0603+882 V 06 42 06.13505635  88 11 55.0171270 0.00304461 0.0017301  0.226 53561.9 53561.9 53561.9    1     13
J064225.0+112832 0639+115 0639+115 V 06 42 25.01579865  11 28 32.9079432 0.00140105 0.0235608 -0.934 53523.9 53523.9 53523.9    1      4
J064227.8+524759 0638+528 0638+528 V 06 42 27.82182704  52 47 59.2725598 0.00004798 0.0008925  0.020 53573.0 53573.0 53573.0    1     67
J064258.1+350918 0639+352 0639+352 V 06 42 58.13959089  35 09 18.3785220 0.00005175 0.0014203 -0.036 53561.9 53561.9 53561.9    1     26
J064307.4-245121 0641-248 0641-248 V 06 43 07.46893440 -24 51 21.3123115 0.00003881 0.0012133 -0.158 54088.1 54088.1 54088.1    1     50
J064322.0+072452 0640+074 0640+074 V 06 43 22.07331499  07 24 52.4470065 0.00009659 0.0019044  0.474 53503.7 53503.7 53503.7    1     21
J064326.4+085738 0640+090 0640+090 V 06 43 26.44506745  08 57 38.0105153 0.00015535 0.0021821 -0.389 53344.2 53134.5 53523.9    2     13
J064332.3-133549 0641-135 0641-135 V 06 43 32.36174130 -13 35 49.8781889 0.00001668 0.0004781  0.088 53503.7 53503.7 53503.7    1     86
J064425.2-345941 0642-349 0642-349 V 06 44 25.28102293 -34 59 41.9495435 0.00003661 0.0014235 -0.064 52306.7 52306.7 52306.7    1     34
J064444.8+291104 0641+292 0641+292 V 06 44 44.81577391  29 11 04.0176751 0.00016141 0.0018418 -0.438 54112.8 54112.8 54112.8    1     14
J064453.7+391447 0641+392 0641+392 N 06 44 53.70958230  39 14 47.5336667 0.00000725 0.0001401 -0.059 53366.9 50242.8 54845.7    6    364
J064524.0+212151 3C166    0642+214 N 06 45 24.09951782  21 21 51.2014532 0.00000975 0.0001648 -0.531 50095.6 47718.4 50460.3   20    252
J064547.2+054122 0643+057 0643+057 V 06 45 47.27652545  05 41 22.3857060 0.00010889 0.0029430  0.453 53552.8 53552.8 53552.8    1     18
J064615.2+304123 0643+307 0643+307 V 06 46 15.23807948  30 41 23.6317216 0.00006123 0.0009427  0.070 50219.8 50219.8 50219.8    1     31
J064630.9-390339 0644-390 0644-390 V 06 46 30.92037562 -39 03 39.1167549 0.00020239 0.0102311  0.574 53407.4 53134.5 53503.7    2     23
J064632.0+445116 0642+449 0642+449 D 06 46 32.02599463  44 51 16.5901237 0.00000386 0.0000413 -0.014 53168.5 45466.3 54903.8 1211 103287
J064729.9-160527 0645-160 0645-160 V 06 47 29.96694432 -16 05 27.3595833 0.00002325 0.0008672 -0.422 53523.9 53523.9 53523.9    1     66
J064814.0-304419 0646-306 0646-306 D 06 48 14.09647071 -30 44 19.6596827 0.00000692 0.0000939 -0.154 52092.0 47640.2 54887.7   40    601
J064828.4-174405 0646-176 0646-176 V 06 48 28.49855775 -17 44 05.4409300 0.00001924 0.0006069 -0.186 53552.8 53552.8 53552.8    1     71
J064832.7+205308 0645+209 0645+209 N 06 48 32.71389903  20 53 08.9216262 0.00002755 0.0007686 -0.282 54314.7 54314.7 54314.7    1     52
J064847.1+490720 0644+491 0644+491 V 06 48 47.11859364  49 07 20.7297535 0.00046557 0.0042845  0.456 50306.3 50306.3 50306.3    1     10
J065024.5-163739 0648-165 0648-165 D 06 50 24.58185521 -16 37 39.7251917 0.00000350 0.0000578 -0.066 53236.8 46875.8 54907.7   60   1791
J065025.6-015222 0647-018 0647-018 V 06 50 25.69822976 -01 52 22.1632426 0.00008999 0.0025136 -0.152 53126.1 53126.1 53126.1    1     18
J065031.2+600144 0646+600 0646+600 V 06 50 31.25435513  60 01 44.5558800 0.00004021 0.0004137  0.591 49577.0 49577.0 49577.0    1     88
J065032.9-284917 0648-287 0648-287 N 06 50 32.92792014 -28 49 17.8569426 0.00008113 0.0027283 -0.797 54601.7 54601.7 54601.7    1     25
J065038.1+035808 0647+040 0647+040 V 06 50 38.13415680  03 58 08.4391741 0.00004698 0.0011097  0.096 53552.8 53552.8 53552.8    1     43
J065045.1-084000 0648-086 0648-086 V 06 50 45.17527347 -08 40 00.1822392 0.00005055 0.0014364  0.009 53503.7 53503.7 53503.7    1     25
J065048.1+561634 0646+563 0646+563 V 06 50 48.19063002  56 16 34.4903261 0.00005064 0.0007617  0.091 53561.9 53561.9 53561.9    1     58
J065158.1-210111 0649-209 0649-209 N 06 51 58.12004893 -21 01 11.9156663 0.00000914 0.0002575 -0.389 53719.8 53719.8 53719.8    1     81
J065300.5-062532 0650-063 0650-063 V 06 53 00.59761279 -06 25 32.7028834 0.00002330 0.0008159 -0.573 53552.8 53552.8 53552.8    1     64
J065327.4+050851 0650+052 0650+052 V 06 53 27.48383281  05 08 51.0629677 0.00022836 0.0030205  0.756 53523.9 53523.9 53523.9    1     17
J065357.8-192939 0651-194 0651-194 V 06 53 57.80562745 -19 29 39.6775959 0.00001751 0.0005021 -0.142 53503.7 53503.7 53503.7    1     73
J065358.2+370540 0650+371 0650+371 N 06 53 58.28281491  37 05 40.6065393 0.00000715 0.0001238 -0.150 49967.3 48348.6 50849.8   40    363
J065422.0+504223 0650+507 0650+507 V 06 54 22.09316306  50 42 23.8734505 0.00002678 0.0005075  0.047 53573.0 53573.0 53573.0    1     89
J065423.7+451423 0650+453 0650+453 V 06 54 23.71365666  45 14 23.5456493 0.00001972 0.0003929  0.224 50306.3 50306.3 50306.3    1     81
J065510.0+410010 0651+410 0651+410 N 06 55 10.02473432  41 00 10.1599629 0.00000915 0.0001711 -0.234 51083.3 50242.8 53158.7    7    230
J065548.7-241620 0653-242 0653-242 V 06 55 48.76813384 -24 16 20.7995070 0.00015349 0.0055476 -0.067 53153.2 53153.2 53153.2    1     17
J065611.1-032306 0653-033 0653-033 V 06 56 11.12058191 -03 23 06.7824030 0.00000846 0.0002472  0.036 53134.5 53134.5 53134.5    1     81
J065640.8+320932 0653+322 0653+322 V 06 56 40.88918244  32 09 32.5480953 0.00003744 0.0008177 -0.182 54112.8 54112.8 54112.8    1     32
J065705.6+242355 0654+244 0654+244 N 06 57 05.67553957  24 23 55.3944439 0.00001722 0.0004536 -0.184 51455.9 50085.5 54482.7    4    133
J065903.2-062110 0656-062 0656-062 V 06 59 03.25244861 -06 21 10.6063988 0.00036953 0.0144227 -0.301 53126.1 53126.1 53126.1    1      5
J065917.9+081330 0656+082 0656+082 D 06 59 17.99603428  08 13 30.9533022 0.00000302 0.0000590 -0.377 53670.1 49914.7 54903.8  401   4840
J065949.9-274518 0657-276 0657-276 V 06 59 49.91698051 -27 45 18.5112083 0.00003079 0.0010355  0.157 53560.8 53560.8 53560.8    1     65
J070001.5+170921 0657+172 0657+172 D 07 00 01.52553646  17 09 21.7014901 0.00000308 0.0000490 -0.113 51827.5 47655.8 54907.7  183   4503
J070106.6+693629 0655+696 0655+696 V 07 01 06.61648814  69 36 29.4155278 0.00053127 0.0021670 -0.156 49827.5 49827.5 49827.5    1     27
J070134.5-463436 0700-465 0700-465 N 07 01 34.54706032 -46 34 36.6221767 0.00046862 0.0039278 -0.349 48162.4 48162.4 48162.4    1      3
J070231.7+264411 0659+268 0659+268 V 07 02 31.79087460  26 44 11.0276016 0.00001652 0.0003534 -0.072 53666.8 50219.8 54088.1    2    101
J070232.8+854952 0645+858 0645+858 V 07 02 32.81869394  85 49 52.4776793 0.00292529 0.0028861 -0.854 50688.3 50688.3 50688.3    1     20
J070235.7-101506 0700-101 0700-101 V 07 02 35.75685546 -10 15 06.4172479 0.00002125 0.0006151  0.195 53126.1 53126.1 53126.1    1     73
J070240.4-284150 0700-286 0700-286 V 07 02 40.40266789 -28 41 50.0484126 0.00003886 0.0017893 -0.660 53503.7 53503.7 53503.7    1     43
J070242.9-195122 0700-197 0700-197 N 07 02 42.90066969 -19 51 22.0358457 0.00001118 0.0003753 -0.158 54350.3 53552.8 54901.7    6    215
J070246.2+544435 0658+548 0658+548 V 07 02 46.26274864  54 44 35.7342486 0.00016211 0.0019987  0.389 53126.1 53126.1 53126.1    1     24
J070319.0-005103 0700-007 0700-007 V 07 03 19.08661474 -00 51 03.1579048 0.00000920 0.0002764  0.066 53134.5 53134.5 53134.5    1     72
J070406.2-130722 0701-130 0701-130 V 07 04 06.23626303 -13 07 22.3176388 0.00014727 0.0035650  0.214 53561.9 53561.9 53561.9    1     20
J070409.5+470056 0700+470 0700+470 V 07 04 09.55826700  47 00 56.0394062 0.00006267 0.0010125 -0.559 50306.3 50306.3 50306.3    1     51
J070544.5+395832 0702+400 0702+400 V 07 05 44.52252195  39 58 32.0201059 0.00024124 0.0036433 -0.788 54112.8 54112.8 54112.8    1      6
J070700.6+611011 0702+612 0702+612 V 07 07 00.61565096  61 10 11.6072909 0.00023423 0.0014107  0.777 49577.0 49577.0 49577.0    1     21
J070803.3-142115 0705-142 0705-142 V 07 08 03.37552013 -14 21 15.8168431 0.00006258 0.0015377  0.003 52409.7 52409.7 52409.7    1     33
J070824.4+345542 0705+350 0705+350 V 07 08 24.44768916  34 55 42.1184698 0.00023263 0.0071400 -0.896 54088.1 54088.1 54088.1    1      9
J070909.2+373753 0705+377 0705+377 V 07 09 09.22252687  37 37 53.1816224 0.00003519 0.0006283  0.570 53573.0 53573.0 53573.0    1     73
J070945.0-025517 0707-028 0707-028 V 07 09 45.05458616 -02 55 17.4967214 0.00002106 0.0006142  0.054 53560.8 53560.8 53560.8    1     72
J071043.6-385037 0709-387 0709-387 V 07 10 43.63621684 -38 50 37.0399616 0.00014404 0.0044937  0.866 52368.5 52306.7 52409.7    2     25
J071044.3+422055 0707+424 0707+424 V 07 10 44.32630447  42 20 55.0426718 0.00022693 0.0019386 -0.575 50242.8 50242.8 50242.8    1     20
J071046.1+473211 0707+476 0707+476 D 07 10 46.10487679  47 32 11.1427167 0.00000527 0.0000642 -0.057 51517.3 44343.6 54837.7   25   1162
J071046.6-203323 0708-204 0708-204 V 07 10 46.62254728 -20 33 23.9464267 0.00035044 0.0078076  0.177 53561.9 53561.9 53561.9    1      9
J071243.6+503322 0708+506 0708+506 V 07 12 43.68355801  50 33 22.7069866 0.00002524 0.0003949  0.266 53560.8 53560.8 53560.8    1     90
J071312.8+505343 0709+509 0709+509 V 07 13 12.89631977  50 53 43.8911276 0.00007864 0.0011995 -0.215 50306.3 50306.3 50306.3    1     49
J071338.1+434917 0710+439 0710+439 N 07 13 38.16412910  43 49 17.2071530 0.00000592 0.0000952 -0.007 51766.5 48179.7 54907.7   37    891
J071355.6+193500 0710+196 0710+196 V 07 13 55.67917253  19 35 00.4087352 0.00001286 0.0003463 -0.145 53128.5 53126.1 53306.8    2     74
J071424.8+353439 0711+356 0711+356 N 07 14 24.81745662  35 34 39.7963920 0.00006866 0.0015764  0.000 48624.1 47005.4 50242.7   15    465
J071436.1+740810 0708+742 0708+742 V 07 14 36.12495636  74 08 10.1439854 0.00006126 0.0002808  0.232 54088.1 54088.1 54088.1    1     70
J071533.3-092154 0713-092 0713-092 V 07 15 33.39355665 -09 21 54.2740456 0.00020739 0.0065058  0.343 53134.5 53134.5 53134.5    1      9
J071751.8+453803 0714+457 0714+457 N 07 17 51.85241063  45 38 03.2610495 0.00000627 0.0000818 -0.019 54187.2 50306.3 54887.7    6    558
J071814.1-181304 0716-181 0716-181 V 07 18 14.15806049 -18 13 04.0539618 0.00003361 0.0009497  0.467 53552.8 53552.8 53552.8    1     46
J071919.4+330709 0716+332 0716+332 V 07 19 19.41966375  33 07 09.7086964 0.00002004 0.0004125 -0.047 53126.1 53126.1 53126.1    1     59
J072021.4+473744 0716+477 0716+477 V 07 20 21.49775893  47 37 44.1248830 0.00003251 0.0005356  0.051 50306.3 50306.3 50306.3    1     65
J072102.4+154042 0718+157 0718+157 V 07 21 02.41358332  15 40 42.9708353 0.00004553 0.0014161 -0.309 53561.9 53561.9 53561.9    1     46
J072113.4-153041 0718-154 0718-154 N 07 21 13.49142709 -15 30 41.0067937 0.00004220 0.0020767 -0.704 54657.8 54657.8 54657.8    1     25
J072123.9+040644 0718+042 0718+042 V 07 21 23.91000307  04 06 44.2141572 0.00002676 0.0008096  0.135 49914.7 49914.7 49914.7    1     83
J072153.4+712036 0716+714 0716+714 D 07 21 53.44846336  71 20 36.3634253 0.00000948 0.0000470 -0.032 52163.3 44343.6 54893.7  136   2799
J072201.2+372228 0718+374 0718+374 V 07 22 01.25965840  37 22 28.6336203 0.00003438 0.0005891 -0.308 50242.8 50242.8 50242.8    1     61
J072227.6-303804 0720-305 0720-305 V 07 22 27.69669774 -30 38 04.5919555 0.00132420 0.0297287  0.881 52306.7 52306.7 52306.7    1      5
J072417.2-071520 0721-071 0721-071 N 07 24 17.29263439 -07 15 20.3529198 0.00001149 0.0004116 -0.334 52775.6 52306.7 53609.2    2    100
J072448.4+030825 0722+032 0722+032 V 07 24 48.40892504  03 08 25.0898405 0.00005991 0.0020306 -0.141 49914.7 49914.7 49914.7    1     22
J072516.8+142513 0722+145 0722+145 D 07 25 16.80776128  14 25 13.7466902 0.00000366 0.0000615 -0.102 52580.8 47394.1 54522.7   45   1266
J072524.4-264032 0723-265 0723-265 V 07 25 24.41314538 -26 40 32.6796406 0.00002170 0.0007580 -0.368 53539.5 53503.7 53573.0    2    114
J072550.1-190419 0723-189 0723-189 V 07 25 50.16561199 -19 04 19.0731585 0.00003874 0.0013143 -0.694 53126.1 53126.1 53126.1    1     50
J072550.6-005456 0723-008 0723-008 N 07 25 50.63996171 -00 54 56.5441985 0.00000449 0.0000929 -0.238 51035.6 44773.8 54768.6   46    839
J072611.7+791131 0718+793 0718+792 D 07 26 11.73524096  79 11 31.0162085 0.00001488 0.0000415  0.002 52440.4 48223.7 54887.7 1251  34947
J072614.2+215320 0723+219 0723+219 N 07 26 14.26073766  21 53 20.1140804 0.00000775 0.0001653 -0.053 53973.5 53134.5 54845.7    5    207
J072636.3+063642 0723+067 0723+067 V 07 26 36.36410175  06 36 42.8519089 0.00004288 0.0012121 -0.061 53560.8 53560.8 53560.8    1     40
J072703.1+484410 0723+488 0723+488 V 07 27 03.10058783  48 44 10.1268335 0.00002016 0.0003750  0.105 50306.3 50306.3 50306.3    1     78
J072810.8+674847 0723+679 0723+679 V 07 28 10.89567408  67 48 47.0329002 0.00004514 0.0001910 -0.118 53523.9 53523.9 53523.9    1     88
J072820.6+215306 0725+219 0725+219 N 07 28 20.60829964  21 53 06.3902713 0.00000741 0.0001508 -0.052 51177.8 50085.5 53609.2    5    369
J072829.7-223136 0726-224 0726-224 V 07 28 29.79846539 -22 31 36.7154210 0.00029530 0.0113881  0.425 53134.5 53134.5 53134.5    1      5
J072849.6+570124 0724+571 0724+571 V 07 28 49.63163894  57 01 24.3745156 0.00003320 0.0004905  0.084 49577.0 49577.0 49577.0    1    116
J072905.4-363945 0727-365 0727-365 N 07 29 05.41225580 -36 39 45.2446066 0.00016793 0.0059073 -0.193 54292.7 54292.7 54292.7    1     12
J072917.8-132002 0726-132 0726-132 V 07 29 17.81770946 -13 20 02.2718039 0.00003226 0.0009160  0.005 53126.1 53126.1 53126.1    1     50
J072957.3-343919 0728-345 0728-345 V 07 29 57.36530219 -34 39 19.5931667 0.00022000 0.0096037  0.640 52306.7 52306.7 52306.7    1     16
J073019.1-114112 0727-115 0727-115 D 07 30 19.11247420 -11 41 12.6005110 0.00000278 0.0000422 -0.022 51578.1 45259.2 54903.8 3261 109457
J073025.8-024124 0727-025 0727-025 V 07 30 25.87760717 -02 41 24.9037751 0.00001367 0.0004385  0.048 50576.2 50576.2 50576.2    1     77
J073028.4-053546 0728-054 0728-054 V 07 30 28.43648666 -05 35 46.9005945 0.00013881 0.0039431  0.082 54112.8 54112.8 54112.8    1     15
J073038.2-320820 0728-320 0728-320 V 07 30 38.29831766 -32 08 20.1765594 0.00006855 0.0026355  0.130 52306.7 52306.7 52306.7    1     32
J073051.3+404950 0727+409 0727+409 N 07 30 51.34655323  40 49 50.8273413 0.00003450 0.0004827 -0.445 51079.4 50242.8 54664.7    2     74
J073106.6-234147 0728-235 0728-235 V 07 31 06.66798582 -23 41 47.8698541 0.00001772 0.0005491 -0.127 53134.5 53134.5 53134.5    1     51
J073131.5-222420 0729-222 0729-222 V 07 31 31.50842471 -22 24 20.8656573 0.00004208 0.0012160  0.306 53126.1 53126.1 53126.1    1     47
J073133.7+245158 0728+249 0728+249 N 07 31 33.74545710  24 51 58.5987745 0.00001385 0.0003965  0.215 50262.7 50085.5 53020.8    5    214
J073158.9+143336 0729+146 0729+146 V 07 31 58.99695505  14 33 36.4929567 0.00004642 0.0010131 -0.252 53561.9 53561.9 53561.9    1     43
J073222.7+015035 0729+019 0729+019 V 07 32 22.78867123  01 50 35.3843170 0.00001301 0.0004068  0.218 53134.5 53134.5 53134.5    1     77
J073256.2+254838 0729+259 0729+259 N 07 32 56.27526338  25 48 38.7956511 0.00000621 0.0001225  0.103 53623.4 50219.8 54880.7    6    273
J073352.5+502209 0730+504 0730+504 V 07 33 52.52056433  50 22 09.0622153 0.00001013 0.0001368  0.411 51762.9 49577.0 53573.0    6    434
J073357.4+045614 0731+050 0731+050 V 07 33 57.45988102  04 56 14.4974974 0.00001953 0.0006581 -0.188 49914.7 49914.7 49914.7    1     91
J073502.3+475008 0731+479 0731+479 V 07 35 02.31167937  47 50 08.4274368 0.00002168 0.0003418  0.185 50306.3 50306.3 50306.3    1     80
J073545.8-173548 0733-174 0733-174 N 07 35 45.81248037 -17 35 48.5022692 0.00000884 0.0002035  0.196 51965.1 48919.9 54741.8   33    460
J073558.6+013003 0733+016 0733+016 V 07 35 58.63465252  01 30 03.6387385 0.00016021 0.0020602  0.486 49914.7 49914.7 49914.7    1     33
J073602.3-185309 0733-187 0733-187 N 07 36 02.37749905 -18 53 09.9224788 0.00014652 0.0032260  0.296 54601.7 54601.7 54601.7    1     12
J073613.6+295422 0733+300 0733+300 V 07 36 13.66107711  29 54 22.1859314 0.00001990 0.0006129 -0.107 50219.8 50219.8 50219.8    1     55
J073633.6-043311 0734-044 0734-044 V 07 36 33.62711515 -04 33 11.8599376 0.00035653 0.0092465 -0.031 53560.8 53560.8 53560.8    1      5
J073658.0+260449 0733+261 0733+261 V 07 36 58.07370619  26 04 49.9453270 0.00002250 0.0005525  0.066 50219.8 50219.8 50219.8    1     40
J073707.1-072038 0734-072 0734-072 V 07 37 07.13302922 -07 20 38.0389507 0.00011726 0.0019669  0.281 53561.9 53561.9 53561.9    1     17
J073730.0+594103 UG03927  0733+597 N 07 37 30.08697865  59 41 03.1943714 0.00004628 0.0010055 -0.317 53534.1 49577.0 54088.1    4     51
J073758.9+643043 0733+646 0733+646 V 07 37 58.98065187  64 30 43.3443619 0.00044442 0.0019300 -0.246 49827.5 49827.5 49827.5    1     33
J073807.3+174218 0735+178 0735+178 N 07 38 07.39374766  17 42 18.9982302 0.00000295 0.0000437  0.112 49462.9 44773.8 54718.7  578  15897
J073816.9-332212 0736-332 0736-332 N 07 38 16.94895574 -33 22 12.7772415 0.00008508 0.0010927 -0.277 51529.4 48766.9 53126.1    5     25
J073856.4-673550 0738-674 0738-674 N 07 38 56.49622760 -67 35 50.8260388 0.00002226 0.0001523  0.194 51884.3 47626.5 54726.7   25    155
J073857.1-062658 0736-063 0736-063 V 07 38 57.17553815 -06 26 58.0560695 0.00001710 0.0005053  0.095 50576.2 50576.2 50576.2    1     61
J073913.1+752747 0732+755 0732+755 V 07 39 13.19537958  75 27 47.7108456 0.00103366 0.0040365  0.108 49827.5 49827.5 49827.5    1     15
J073918.0+013704 0736+017 0736+017 D 07 39 18.03389693  01 37 04.6178588 0.00000337 0.0000580 -0.122 52409.0 44773.8 54845.7   63   1624
J074014.7-244436 0738-246 0738-246 V 07 40 14.71670478 -24 44 36.6825006 0.00003926 0.0012698  0.583 53126.1 53126.1 53126.1    1     57
J074033.5+285247 0737+289 0737+289 V 07 40 33.54383837  28 52 47.2463866 0.00006661 0.0017438 -0.241 53573.0 53573.0 53573.0    1     37
J074053.3+671908 0735+674 0735+674 V 07 40 53.39830722  67 19 08.2294299 0.00089095 0.0095735  0.867 49827.5 49827.5 49827.5    1     14
J074110.7+311200 0738+313 0738+313 N 07 41 10.70330959  31 12 00.2290339 0.00001720 0.0018132  0.000 47842.8 45466.0 50219.6   35   1765
J074125.7+270645 0738+272 0738+272 V 07 41 25.73282206  27 06 45.3917852 0.00002846 0.0006166  0.019 50219.8 50219.8 50219.8    1     44
J074155.6-264730 0739-266 0739-266 V 07 41 55.68128112 -26 47 30.4934421 0.00007097 0.0035180 -0.169 53134.5 53134.5 53134.5    1     24
J074202.7+490015 0738+491 0738+491 D 07 42 02.74894651  49 00 15.6089340 0.00000593 0.0000688 -0.037 53155.0 49750.8 54823.7   18   1156
J074239.7+544424 0738+548 0738+548 V 07 42 39.79067458  54 44 24.6669484 0.00004084 0.0005668  0.393 49577.0 49577.0 49577.0    1    114
J074242.0-382903 0740-383 0740-383 V 07 42 42.00475476 -38 29 03.9205509 0.00050740 0.0188007  0.831 52747.8 52306.7 53552.8    3     12
J074305.1+171424 0740+173 0740+173 V 07 43 05.10679893  17 14 24.4129741 0.00002958 0.0010777 -0.543 50133.0 50085.5 50156.3    2    146
J074309.8+394130 0739+398 0739+398 V 07 43 09.88652408  39 41 30.7812149 0.00002019 0.0005044 -0.350 50242.8 50242.8 50242.8    1     90
J074331.6-672625 0743-673 0743-673 N 07 43 31.61163970 -67 26 25.5464081 0.00002535 0.0001263 -0.060 53037.3 48110.9 54670.7   28    133
J074344.8-380356 0741-379 0741-379 V 07 43 44.82059410 -38 03 56.4133833 0.00017756 0.0085105  0.749 52910.4 52306.7 53523.9    3     38
J074344.9+232839 0740+235 0740+235 V 07 43 44.97241117  23 28 39.0045288 0.00038328 0.0040326  0.490 50156.3 50156.3 50156.3    1      8
J074352.4-044020 0741-045 0741-045 V 07 43 52.40663173 -04 40 20.5300131 0.00001958 0.0006145 -0.023 53503.7 53503.7 53503.7    1     75
J074420.3-691907 0744-691 0744-691 N 07 44 20.39366669 -69 19 07.1567791 0.00007607 0.0004690  0.187 53787.2 52887.6 54457.4    4     33
J074421.6-062935 0741-063 0741-063 N 07 44 21.65635539 -06 29 35.9146409 0.00002364 0.0007292 -0.217 54187.7 54187.7 54187.7    1     52
J074447.2+212000 0741+214 0741+214 N 07 44 47.27670801  21 20 00.4269550 0.00003247 0.0008444 -0.059 53596.3 53551.7 53600.7    2     22
J074533.0+101112 0742+103 0742+103 N 07 45 33.05952141  10 11 12.6923363 0.00000293 0.0000496 -0.144 49177.2 44773.8 52900.7  315  10174
J074541.6+314256 0742+318 0742+318 V 07 45 41.67151573  31 42 56.6161382 0.00002475 0.0005925 -0.412 50219.8 50219.8 50219.8    1     40
J074554.0-004417 0743-006 0743-006 D 07 45 54.08232111 -00 44 17.5398546 0.00000384 0.0000971 -0.089 51189.3 46527.7 53068.7   30    731
J074559.3+331334 0742+333 0742+333 V 07 45 59.32400985  33 13 34.1358514 0.00005249 0.0012278  0.217 53560.8 53560.8 53560.8    1     26
